fid,provcd,collegetype,cfps2010eduy_best,qc705,qc605,qc505,qc407,qc307,qc207,qc107
420311,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420312,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420313,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420315,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420315,42,-8.0,7,-8,-8,-8,-8,-8,-8,-8
420316,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420316,42,-8.0,8,1,1,-8,-8,-8,-8,-8
420316,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420316,42,-8.0,9,1,-8,-8,-8,-8,-8,-8
420317,42,-8.0,8,1,-8,-8,-8,-8,-8,-8
420317,42,-8.0,8,1,-8,-8,-8,-8,-8,-8
420318,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420318,42,-8.0,6,-8,-8,-8,-8,-8,-8,-8
420322,42,-8.0,9,1,-8,-8,-8,-8,-8,-8
420322,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420322,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420323,42,-8.0,12,1,1,1,-8,-8,-8,-8
420323,42,-8.0,15,1,1,-8,1,-8,-8,-8
420323,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420324,42,-8.0,9,1,-8,-8,-8,-8,-8,-8
420324,42,-8.0,12,1,1,-8,-8,-8,-8,-8
420325,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420325,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420325,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420325,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420326,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420326,42,-8.0,7,1,-8,-8,-8,-8,-8,-8
420326,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420326,42,-8.0,4,-8,-8,-8,-8,-8,-8,-8
420327,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420327,42,-8.0,8,1,1,-8,-8,-8,-8,-8
420327,42,-8.0,12,1,1,1,-8,-8,-8,-8
420327,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420327,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420328,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420328,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420328,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420329,42,-8.0,8,0,-8,-8,-8,-8,-8,-8
420330,42,-8.0,10,1,1,-8,-8,-8,-8,-8
420330,42,-8.0,11,1,1,-8,-8,-8,-8,-8
420330,42,-8.0,9,1,0,-8,-8,-8,-8,-8
420330,42,-8.0,6,-8,-8,-8,-8,-8,-8,-8
420331,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420331,42,-8.0,0,1,-8,-8,-8,-8,-8,-8
420331,42,-8.0,15,1,1,1,1,-8,-8,-8
420332,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420332,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420332,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420333,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420334,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420334,42,-8.0,12,1,1,1,-8,-8,-8,-8
420334,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420335,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420335,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420337,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420337,42,-8.0,12,1,1,1,-8,-8,-8,-8
420338,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420338,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420339,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420339,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420340,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420340,42,-8.0,12,1,1,1,-8,-8,-8,-8
420340,42,-8.0,7,1,-8,-8,-8,-8,-8,-8
420342,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420342,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420342,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420343,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420343,42,-8.0,12,1,1,1,-8,-8,-8,-8
420343,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420344,42,-8.0,15,1,1,1,1,-8,-8,-8
420344,42,-8.0,12,1,1,1,-8,-8,-8,-8
420345,42,-8.0,15,1,-8,-8,1,-8,-8,-8
420345,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420345,42,-8.0,16,1,1,1,0,-8,-8,-8
420345,42,-8.0,15,1,1,1,1,-8,-8,-8
420347,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420347,42,-8.0,12,1,1,1,-8,-8,-8,-8
420347,42,-8.0,3,-8,-8,-8,-8,-8,-8,-8
420347,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420348,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420348,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420349,42,-8.0,9,1,-8,-8,-8,-8,-8,-8
420349,42,-8.0,11,1,1,-8,-8,-8,-8,-8
420350,42,-8.0,9,1,1,1,-8,-8,-8,-8
420350,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420350,42,-8.0,11,1,1,-8,-8,-8,-8,-8
420350,42,-8.0,12,1,1,1,-8,-8,-8,-8
420351,42,-8.0,8,1,-8,-8,-8,-8,-8,-8
420351,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420351,42,-8.0,3,-8,-8,-8,-8,-8,-8,-8
420351,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420352,42,-8.0,2,-8,-8,-8,-8,-8,-8,-8
420352,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420353,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420353,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420353,42,-8.0,12,1,1,1,-8,-8,-8,-8
420354,42,-8.0,12,1,1,1,-8,-8,-8,-8
420354,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420354,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420354,42,-8.0,10,1,1,1,-8,-8,-8,-8
420355,42,-8.0,12,1,1,1,-8,-8,-8,-8
420355,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420356,42,-8.0,10,1,1,-8,-8,-8,-8,-8
420356,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420356,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420357,42,-8.0,10,1,1,-8,-8,-8,-8,-8
420357,42,-8.0,13,1,1,1,-8,-8,-8,-8
420357,42,-8.0,12,1,1,1,-8,-8,-8,-8
420357,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420357,42,-8.0,6,1,1,-8,-8,-8,-8,-8
420360,42,-8.0,10,1,1,-8,-8,-8,-8,-8
420360,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420360,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420361,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420361,42,-8.0,15,1,1,1,-8,-8,-8,-8
420361,42,-8.0,8,1,-8,-8,-8,-8,-8,-8
420362,42,-8.0,9,1,-8,-8,-8,-8,-8,-8
420362,42,-8.0,15,1,1,1,1,-8,-8,-8
420363,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420363,42,-8.0,7,1,-8,-8,-8,-8,-8,-8
420364,42,-8.0,15,1,1,1,1,-8,-8,-8
420364,42,-8.0,12,1,1,1,-8,-8,-8,-8
420364,42,-8.0,15,1,1,1,1,-8,-8,-8
420365,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420366,42,-8.0,15,1,1,1,-8,-8,-8,-8
420367,42,-8.0,15,1,1,1,1,-8,-8,-8
420367,42,-8.0,9,-8,-8,-8,-8,-8,-8,-8
420368,42,-8.0,15,1,1,1,1,-8,-8,-8
420368,42,-8.0,14,1,1,1,-8,-8,-8,-8
420368,42,-8.0,12,1,1,1,-8,-8,-8,-8
420369,42,-8.0,12,1,1,1,-8,-8,-8,-8
420369,42,-8.0,15,1,1,1,1,-8,-8,-8
420371,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420371,42,-8.0,12,1,1,1,-8,-8,-8,-8
420372,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420372,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420374,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420374,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420374,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420374,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420375,42,-8.0,12,1,1,1,-8,-8,-8,-8
420375,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420375,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420375,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420376,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420376,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420376,42,-8.0,12,1,1,1,-8,-8,-8,-8
420377,42,-8.0,12,1,1,1,-8,-8,-8,-8
420378,42,-8.0,9,1,1,1,1,-8,-8,-8
420378,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420379,42,-8.0,12,1,1,1,-8,-8,-8,-8
420380,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420380,42,-8.0,12,1,1,1,-8,-8,-8,-8
420380,42,-8.0,6,-8,-8,-8,-8,-8,-8,-8
420380,42,-8.0,6,-8,-8,-8,-8,-8,-8,-8
420382,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420383,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420384,42,-8.0,6,0,-8,-8,-8,-8,-8,-8
420384,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420385,42,-8.0,12,1,1,1,-8,-8,-8,-8
420390,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420392,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420392,42,-8.0,9,0,0,-8,-8,-8,-8,-8
420392,42,-8.0,14,1,1,1,-8,-8,-8,-8
420398,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420402,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420403,42,-8.0,12,1,1,1,-8,-8,-8,-8
420404,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420405,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420405,42,3.0,16,1,1,-8,1,0,-8,-8
420405,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420406,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420407,42,-8.0,12,1,1,1,-8,-8,-8,-8
420407,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420407,42,-8.0,15,1,1,-8,1,-8,-8,-8
420409,42,-8.0,6,0,-8,-8,-8,-8,-8,-8
420409,42,-8.0,7,1,-8,-8,-8,-8,-8,-8
420411,42,-8.0,12,1,1,1,-8,-8,-8,-8
420411,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420412,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420412,42,3.0,16,1,1,1,-8,1,-8,-8
420412,42,-8.0,12,1,1,1,-8,-8,-8,-8
420413,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420415,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420415,42,-8.0,12,1,-8,-8,-8,-8,-8,-8
420417,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420417,42,-8.0,9,1,-8,-8,-8,-8,-8,-8
420417,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420419,42,99.0,16,1,1,1,-8,1,-8,-8
420421,42,-8.0,9,1,0,-8,-8,-8,-8,-8
420423,42,-8.0,6,0,-8,-8,-8,-8,-8,-8
420424,42,-8.0,15,1,1,1,1,-8,-8,-8
420425,42,-8.0,12,1,1,1,-8,-8,-8,-8
420426,42,-8.0,12,1,1,1,-8,-8,-8,-8
420426,42,-8.0,15,1,1,1,1,-8,-8,-8
420427,42,-8.0,15,1,1,1,1,-8,-8,-8
420427,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420427,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420430,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420431,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420433,42,-8.0,12,1,1,1,-8,-8,-8,-8
420433,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420433,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420434,42,-8.0,15,1,1,1,1,-8,-8,-8
420434,42,-8.0,12,1,1,1,-8,-8,-8,-8
420435,42,-8.0,15,1,1,1,1,-8,-8,-8
420435,42,-8.0,15,1,1,1,1,-8,-8,-8
420436,42,2.0,16,1,1,1,1,0,-8,-8
420436,42,-8.0,12,1,1,1,-8,-8,-8,-8
420436,42,12.0,16,1,1,1,1,0,-8,-8
420437,42,-8.0,15,1,1,1,1,-8,-8,-8
420437,42,-8.0,15,1,1,1,1,-8,-8,-8
420438,42,-8.0,12,1,1,1,-8,-8,-8,-8
420438,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420438,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420438,42,-8.0,10,1,1,-8,-8,-8,-8,-8
420442,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420443,42,-8.0,15,1,1,1,1,-8,-8,-8
420444,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420444,42,-8.0,12,1,1,1,-8,-8,-8,-8
420444,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420444,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420446,42,-8.0,12,1,1,1,-8,-8,-8,-8
420448,42,-8.0,15,1,1,1,1,-8,-8,-8
420448,42,-8.0,12,1,1,1,-8,-8,-8,-8
420448,42,-8.0,15,1,1,1,1,-8,-8,-8
420449,42,-8.0,12,1,1,1,-8,-8,-8,-8
420449,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420449,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420451,42,4.0,16,1,1,1,-8,1,-8,-8
420451,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420453,42,-8.0,15,1,1,1,-8,-8,-8,-8
420454,42,-8.0,15,1,1,1,1,-8,-8,-8
420455,42,-8.0,15,1,1,1,1,-8,-8,-8
420455,42,1.0,16,1,1,1,-8,1,-8,-8
420456,42,-8.0,12,1,1,1,-8,-8,-8,-8
420458,42,3.0,16,1,1,1,1,0,-8,-8
420459,42,-8.0,12,1,1,1,-8,-8,-8,-8
420460,42,-8.0,15,1,1,1,1,-8,-8,-8
420461,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420461,42,-8.0,12,1,1,-8,-8,-8,-8,-8
420463,42,-8.0,15,1,1,1,-8,-8,-8,-8
420463,42,-8.0,12,1,1,1,-8,-8,-8,-8
420464,42,-8.0,12,1,1,1,-8,-8,-8,-8
420465,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420465,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420465,42,-8.0,12,1,1,1,-8,-8,-8,-8
420466,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420466,42,-8.0,12,1,1,1,-8,-8,-8,-8
420466,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420467,42,-8.0,12,1,1,1,-8,-8,-8,-8
420467,42,-8.0,5,1,-8,-8,-8,-8,-8,-8
420468,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420469,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420469,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420470,42,-8.0,16,1,1,-8,-8,-8,-8,-8
420470,42,-8.0,16,1,1,1,-8,-8,-8,-8
420471,42,3.0,16,1,1,1,-8,1,-8,-8
420471,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420471,42,3.0,16,1,1,1,-8,1,-8,-8
420472,42,12.0,16,1,1,1,-8,0,-8,-8
420472,42,3.0,16,1,1,1,-8,0,-8,-8
420473,42,2.0,16,1,1,1,-8,0,-8,-8
420473,42,-8.0,15,1,1,1,1,-8,-8,-8
420474,42,-8.0,12,1,1,1,-8,-8,-8,-8
420474,42,-8.0,15,1,1,1,1,-8,-8,-8
420479,42,-8.0,15,1,1,1,1,-8,-8,-8
420481,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420481,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420481,42,-8.0,15,1,1,1,-8,-8,-8,-8
420482,42,-8.0,0,-8,-8,-8,-8,-8,-8,-8
420483,42,-8.0,12,1,1,1,-8,-8,-8,-8
420483,42,-8.0,12,1,1,1,-8,-8,-8,-8
420483,42,-8.0,9,-8,-8,-8,-8,-8,-8,-8
420483,42,-8.0,14,1,1,1,-8,-8,-8,-8
420483,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420484,42,-8.0,15,1,1,1,1,-8,-8,-8
420484,42,-8.0,12,1,1,1,-8,-8,-8,-8
420484,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420486,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420487,42,-8.0,12,1,1,1,-8,-8,-8,-8
420487,42,-8.0,12,1,1,1,-8,-8,-8,-8
420487,42,-8.0,15,1,1,1,1,-8,-8,-8
420488,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420488,42,-8.0,6,1,-8,-8,-8,-8,-8,-8
420488,42,-8.0,12,1,1,1,-8,-8,-8,-8
420489,42,-8.0,15,1,1,1,1,-8,-8,-8
420490,42,14.0,16,1,1,1,1,0,-8,-8
420491,42,-8.0,12,1,1,1,-8,-8,-8,-8
420493,42,12.0,16,1,1,1,1,1,-8,-8
420496,42,-8.0,9,1,1,-8,-8,-8,-8,-8
420496,42,-8.0,12,1,1,1,-8,-8,-8,-8
430001,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430001,43,-8.0,12,1,1,1,-8,-8,-8,-8
430001,43,2.0,16,1,1,1,-8,1,-8,-8
430002,43,-8.0,12,1,1,1,-8,-8,-8,-8
430002,43,-8.0,15,1,1,1,1,-8,-8,-8
430002,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430002,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430003,43,-8.0,15,1,1,1,1,-8,-8,-8
430003,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430003,43,-8.0,12,1,1,1,-8,-8,-8,-8
430004,43,2.0,16,1,1,1,-8,1,-8,-8
430004,43,-8.0,15,1,1,-8,1,-8,-8,-8
430004,43,6.0,16,1,1,1,-8,1,-8,-8
430005,43,1.0,16,1,1,1,-8,1,-8,-8
430005,43,2.0,16,1,1,1,1,1,-8,-8
430005,43,1.0,16,1,1,1,-8,1,-8,-8
430005,43,1.0,16,1,1,1,-8,1,-8,-8
430006,43,-8.0,12,-8,-8,-8,-8,-8,-8,-8
430006,43,-8.0,15,1,1,1,1,-8,-8,-8
430007,43,-8.0,15,1,1,1,1,-8,-8,-8
430007,43,-8.0,15,1,1,1,1,-8,-8,-8
430008,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430008,43,-8.0,12,1,1,1,-8,-8,-8,-8
430010,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430012,43,-8.0,12,1,1,1,-8,-8,-8,-8
430012,43,14.0,16,1,1,1,1,1,-8,-8
430014,43,-8.0,12,1,1,1,-8,-8,-8,-8
430014,43,-8.0,12,1,1,1,-8,-8,-8,-8
430015,43,1.0,22,1,1,1,-8,1,1,1
430015,43,1.0,19,1,1,1,-8,1,1,-8
430024,43,-8.0,11,1,1,-8,-8,-8,-8,-8
430024,43,-8.0,15,1,1,1,1,-8,-8,-8
430024,43,14.0,19,1,1,1,1,1,1,-8
430025,43,-8.0,15,1,1,1,1,-8,-8,-8
430026,43,2.0,16,1,1,1,1,1,-8,-8
430026,43,1.0,16,1,1,1,1,1,-8,-8
430027,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430027,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430028,43,14.0,16,1,1,1,1,1,-8,-8
430028,43,10.0,16,1,1,1,1,1,-8,-8
430032,43,-8.0,12,1,1,1,-8,-8,-8,-8
430032,43,-8.0,15,1,1,1,1,-8,-8,-8
430032,43,-8.0,15,1,1,1,1,-8,-8,-8
430032,43,1.0,16,1,1,1,-8,1,-8,-8
430033,43,3.0,16,1,1,1,1,1,-8,-8
430033,43,-8.0,13,1,1,1,-8,-8,-8,-8
430033,43,-8.0,12,1,1,1,-8,-8,-8,-8
430034,43,1.0,16,1,1,1,-8,1,-8,-8
430034,43,3.0,16,1,1,1,1,1,-8,-8
430034,43,-8.0,15,1,1,1,1,-8,-8,-8
430034,43,-8.0,15,1,1,1,1,-8,-8,-8
430037,43,-8.0,15,1,1,1,1,-8,-8,-8
430038,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430038,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430038,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430039,43,-8.0,15,1,1,1,1,-8,-8,-8
430039,43,-8.0,15,1,1,0,1,-8,-8,-8
430040,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430042,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430043,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430043,43,-8.0,12,1,1,1,-8,-8,-8,-8
430045,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430046,43,-8.0,12,1,1,1,-8,-8,-8,-8
430046,43,-8.0,12,1,1,1,-8,-8,-8,-8
430048,43,3.0,17,1,1,1,-8,1,-8,-8
430049,43,-8.0,15,1,1,1,1,-8,-8,-8
430049,43,-8.0,12,1,1,1,-8,-8,-8,-8
430057,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430057,43,-8.0,12,1,1,1,-8,-8,-8,-8
430057,43,-8.0,12,1,1,1,-8,-8,-8,-8
430058,43,-8.0,12,1,1,1,-8,-8,-8,-8
430064,43,-8.0,12,1,1,1,-8,-8,-8,-8
430064,43,-8.0,12,1,1,1,-8,-8,-8,-8
430065,43,-8.0,15,1,1,1,1,-8,-8,-8
430065,43,3.0,16,1,1,1,-8,1,-8,-8
430067,43,1.0,16,1,1,1,-8,1,-8,-8
430072,43,-8.0,12,1,1,1,-8,-8,-8,-8
430072,43,-8.0,12,1,1,1,-8,-8,-8,-8
430073,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430073,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430073,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430074,43,1.0,16,1,1,1,1,1,-8,-8
430074,43,-8.0,12,1,1,1,-8,-8,-8,-8
430075,43,-8.0,19,1,1,-8,1,-8,1,-8
430077,43,1.0,16,1,1,1,-8,1,-8,-8
430077,43,3.0,15,1,1,1,-8,1,-8,-8
430078,43,-8.0,12,1,1,1,-8,-8,-8,-8
430078,43,-8.0,12,1,1,1,-8,-8,-8,-8
430079,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430082,43,-8.0,9,0,1,-8,-8,-8,-8,-8
430083,43,3.0,16,1,1,-8,1,0,-8,-8
430083,43,1.0,16,1,1,-8,1,0,-8,-8
430086,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430086,43,-8.0,12,1,1,1,-8,-8,-8,-8
430086,43,-8.0,15,1,1,1,1,-8,-8,-8
430086,43,-8.0,12,1,1,1,-8,-8,-8,-8
430087,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430087,43,-8.0,12,1,1,1,-8,-8,-8,-8
430087,43,12.0,16,1,1,1,1,0,-8,-8
430087,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430088,43,-8.0,6,-8,-8,-8,-8,-8,-8,-8
430088,43,-8.0,15,0,1,1,1,-8,-8,-8
430088,43,1.0,19,1,1,1,-8,1,1,-8
430089,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430089,43,1.0,16,1,1,-8,1,0,-8,-8
430091,43,1.0,16,0,1,1,-8,1,-8,-8
430091,43,1.0,19,0,1,1,-8,0,0,-8
430098,43,-8.0,15,1,1,1,1,-8,-8,-8
430098,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430098,43,-8.0,12,1,1,1,-8,-8,-8,-8
430099,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430099,43,-8.0,12,1,1,1,-8,-8,-8,-8
430099,43,12.0,16,0,1,1,-8,0,-8,-8
430102,43,-8.0,15,1,1,1,1,-8,-8,-8
430102,43,1.0,16,0,1,1,1,0,-8,-8
430102,43,99.0,16,1,1,1,1,0,-8,-8
430104,43,-8.0,11,1,1,-8,-8,-8,-8,-8
430104,43,-8.0,15,1,1,1,1,-8,-8,-8
430104,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430104,43,-8.0,12,1,1,1,-8,-8,-8,-8
430104,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430104,43,-8.0,12,1,1,1,-8,-8,-8,-8
430108,43,99.0,16,0,1,1,1,1,-8,-8
430108,43,-8.0,15,1,1,1,1,-8,-8,-8
430109,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430111,43,1.0,16,1,1,1,1,1,-8,-8
430111,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430111,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430112,43,-8.0,12,1,1,-8,-8,-8,-8,-8
430112,43,-8.0,15,1,1,1,1,-8,-8,-8
430112,43,-8.0,15,1,1,1,1,-8,-8,-8
430113,43,-8.0,15,1,1,1,1,-8,-8,-8
430113,43,-8.0,15,1,1,1,1,-8,-8,-8
430114,43,-8.0,12,1,1,1,-8,-8,-8,-8
430114,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430114,43,-8.0,15,1,1,1,1,-8,-8,-8
430115,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430117,43,-8.0,13,1,1,1,-8,-8,-8,-8
430117,43,-8.0,15,1,1,1,1,-8,-8,-8
430117,43,3.0,16,1,1,1,-8,1,-8,-8
430118,43,-8.0,12,1,1,1,-8,-8,-8,-8
430118,43,-8.0,15,1,1,1,1,-8,-8,-8
430119,43,-8.0,12,1,1,-8,-8,-8,-8,-8
430119,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430119,43,-8.0,12,1,1,1,-8,-8,-8,-8
430122,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430122,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430122,43,3.0,19,1,1,1,-8,1,1,-8
430123,43,-8.0,12,1,1,1,-8,-8,-8,-8
430124,43,-8.0,15,1,1,1,1,-8,-8,-8
430124,43,-8.0,12,1,1,-8,-8,-8,-8,-8
430124,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430125,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430127,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430127,43,-8.0,15,1,1,1,1,-8,-8,-8
430128,43,-8.0,5,-8,-8,-8,-8,-8,-8,-8
430128,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430130,43,-8.0,9,1,1,1,-8,-8,-8,-8
430130,43,-8.0,12,1,1,1,-8,-8,-8,-8
430131,43,1.0,16,1,1,1,-8,1,-8,-8
430131,43,-8.0,15,1,1,1,1,-8,-8,-8
430132,43,1.0,15,1,1,1,-8,1,-8,-8
430132,43,-8.0,15,1,1,1,1,-8,-8,-8
430132,43,-8.0,12,1,1,1,-8,-8,-8,-8
430133,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430133,43,99.0,16,1,1,1,-8,1,-8,-8
